Описание,Цена,Площадь,Количество комнат,x,y,Адрес,Район,Категория на сайте,Владелец,Категория владельца,Дата обьявления,Срок аренды 
"2-комнатная квартира, 57.4 м², 8/13 этаж помесячно",600000,57.4,2,76.923689246178,43.244497527438,Шевченко 130 — Курмангазы - Шарипова А.,Almalinskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-08,Помесячно
"2-комнатная квартира, 48.8 м², 1/6 этаж помесячно",270000,48.8,2,76.861167,43.266974,мкр Самгау — Пр. Рыскулова уг. ул. Емцова,Alatauskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-07,Помесячно
"4-комнатная квартира, 95 м², 5/6 этаж помесячно",400000,95,4,76.912201,43.254034,Казыбек Би 156 — Жумалиева,Almalinskiy_r-n,Аренда квартир,Смирнова Наталья,Специалист,2022-12-07,Помесячно
"1-комнатная квартира, 40 м², 3/9 этаж помесячно",230000,40,1,76.835071,43.234161,мкр Аксай-2 44,Auezovskiy_r-n,Аренда квартир,Damu Consulting Group,Компания,2022-12-08,Помесячно
"2-комнатная квартира, 40 м², 2/2 этаж помесячно",160000,40,2,76.922053232063,43.332500985555,"мкр Айнабулак-3, Павлодарская — Бурундайская улица",Zhetysuskiy_r-n,Аренда квартир,Джунусбаева Жибек Балтабаевна,Компания,2022-12-07,Помесячно
"2-комнатная квартира, 44 м², 3/4 этаж помесячно",300000,44,2,76.90823,43.245596,Жамбыла 169 — Манаса,Almalinskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-07,Помесячно
"2-комнатная квартира, 67 м², 6/13 этаж помесячно",600000,67,2,76.923747082068,43.246190677543,А.Шарипова 100 — Жамбыла,Almalinskiy_r-n,Аренда квартир,"Баккелды Султан, компания «Avenue»",Специалист,2022-12-08,Помесячно
"2-комнатная квартира, 42 м², 2/2 этаж помесячно",230000,42,2,76.939989879667,43.322667978806,Сейфуллина,Turksibskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-08,Помесячно
"1-комнатная квартира, 35 м², 1/5 этаж помесячно",200000,35,1,76.913476,43.255307,Жумалиева 78 — Казыбек би,Almalinskiy_r-n,Аренда квартир,Джунусбаева Жибек Балтабаевна,Компания,2022-12-07,Помесячно
"2-комнатная квартира, 45 м², 2/4 этаж помесячно",350000,45,2,76.905014,43.229649,Ауэзова — Бухар Жырау,Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-07,Помесячно
"3-комнатная квартира, 70 м², 1/2 этаж помесячно",380000,70,3,76.914662,43.242187,Байзакова 246 — Абая,Almalinskiy_r-n,Аренда квартир,"Жилисбаев Талгат, компания «ТОО Агентство недвижимости ДОКА»",Специалист,2022-12-07,Помесячно
"2-комнатная квартира, 80 м², 5/21 этаж помесячно",700000,80,2,76.893640629497,43.195573056205,"мкр Орбита-2, Розыбакиева 289 — Аль-Фараби",Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-07,Помесячно
"1-комнатная квартира, 45 м², 3/5 этаж помесячно",230000,45,1,76.836146728046,43.225516060034,Бауржана Момыш улы 56 — проспект Улугбека,Auezovskiy_r-n,Аренда квартир,Волченко Татьяна,Компания,2022-12-08,Помесячно
"1-комнатная квартира, 35 м², 7/9 этаж помесячно",210000,35,1,76.790416,43.208369,мкр Шугыла 340/4,Nauryzbayskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-08,Помесячно
"2-комнатная квартира, 60 м², 5/12 этаж помесячно",500000,60,2,76.884845495224,43.206632334711,Луганского 1,Bostandykskiy_r-n,Аренда квартир,"Есенгалиева Сымбат, компания «Агентство Недвижимости  Алма-Ата»",Специалист,2022-12-07,Помесячно
"2-комнатная квартира, 52 м², 7/13 этаж помесячно",400000,52,2,76.919920452804,43.254999188579,Казыбек би 139 — Шагабутдинова,Almalinskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-08,Помесячно
"2-комнатная квартира, 78 м², 4/13 этаж помесячно",450000,78,2,76.911678314209,43.206740838983,Ходжанова 76,Bostandykskiy_r-n,Аренда квартир,"Саматова Жулдыз, компания «Арбат Риэл Эстейт»",Специалист,2022-12-08,Помесячно
"3-комнатная квартира, 124 м², 2/3 этаж помесячно",1300000,124,3,76.938664777592,43.214421612289,Аль- Фараби 116,Medeuskiy_r-n,Аренда квартир,"Саматова Жулдыз, компания «Арбат Риэл Эстейт»",Специалист,2022-12-08,Помесячно
"3-комнатная квартира, 72 м², 2/2 этаж помесячно",500000,72,3,76.948385,43.229183,Панфилова 201 — Желтоксан,Bostandykskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-07,Помесячно
"3-комнатная квартира, 85 м², 5/9 этаж помесячно",500000,85,3,76.947307,43.2536,Назарбаева 116 — Богенбай батыра,Medeuskiy_r-n,Аренда квартир,Ибраева Амина Тынышбаевна,Компания,2022-12-07,Помесячно
"3-комнатная квартира, 75 м², 1/9 этаж помесячно",400000,75,3,76.898582,43.26593,проспект Райымбека 247В,Zhetysuskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-08,Помесячно
"2-комнатная квартира, 45 м², 3 этаж помесячно",600000,45,2,76.940776,43.252996,Богенбай батыра — Желтоксан,Almalinskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-08,Помесячно
"3-комнатная квартира, 140 м², 6/9 этаж помесячно",800000,140,3,76.95293,43.233281,Мендикулова 105,Medeuskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-07,Помесячно
"2-комнатная квартира, 57 м², 7/12 этаж помесячно",250000,57,2,76.819733,43.268117,мкр Акбулак,Alatauskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-07,Помесячно
"2-комнатная квартира, 55 м², 4/8 этаж помесячно",350000,55,2,76.943902,43.266055,Панфилова 52 — Макатаева,Almalinskiy_r-n,Аренда квартир,Захарова Г.И,Компания,2022-12-08,Помесячно
"2-комнатная квартира, 65 м², 5/9 этаж помесячно",390000,65,2,76.888168855156,43.237008922363,проспект Абая 130 — Розыбакиева,Bostandykskiy_r-n,Аренда квартир,Желямова Саида,Специалист,2022-12-07,Помесячно
"2-комнатная квартира, 44 м², 2/4 этаж помесячно",240000,44,2,76.844575,43.200595,"мкр Мамыр, Садовый бульвар 5 — Жандосова - Яссауи",Auezovskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-07,Помесячно
"3-комнатная квартира, 120 м², 2/8 этаж помесячно",800000,120,3,76.980833,43.2124,Омаровой 37,,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-07,Помесячно
"2-комнатная квартира, 52 м², 1/5 этаж помесячно",500000,52,2,76.907655,43.248984,Карасай батыра — Нурмакова,Almalinskiy_r-n,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-08,Помесячно
"1-комнатная квартира, 28 м², 4/4 этаж помесячно",250000,28,1,76.937343731878,43.255426219727,Казыбек би (бывш. Советская) 68-70 — Наурызбай батыра (бывш. Дзержинского),,Аренда квартир,Хозяин,Хозяин недвижимости,2022-12-08,Помесячно
"4-комнатная квартира, 220 м², 2/4 этаж помесячно",2000000,220,4,76.941198,43.210557,Жамакаева,Medeuskiy_r-n,Аренда квартир,"Саматова Жулдыз, компания «Арбат Риэл Эстейт»",Специалист,2022-12-08,Помесячно
